CALENDAR DATE,CALENDAR TIME,trade_id,SYMBO,LAST PRICE,LAST SHARES,SIDE
06/09/09,39973.23614,423,F2 ZN\U09,113.5625,4,1
06/09/09,39973.2292,424,F2 ZN\U09,113.5625,1,0
06/09/09,39973.21531,425,F2 ZN\U09,113.65625,3,0
06/09/09,39973.20855,426,F2 ZN\U09,113.671875,4,0
06/09/09,39973.18789,427,F2 ZN\U09,113.625,1,1
06/09/09,39973.17416,428,F2 ZN\U09,113.609375,1,1
06/09/09,39973.17416,429,F2 ZN\U09,113.609375,1,1
06/09/09,39973.17416,430,F2 ZN\U09,113.609375,1,1
06/09/09,39973.1667,431,F2 ZN\U09,113.59375,3,0
06/09/09,39973.15281,432,F2 ZN\U09,113.546875,3,1
06/09/09,39973.13958,433,F2 ZN\U09,113.5,1,1
06/09/09,39973.12503,434,F2 ZN\U09,113.53125,1,0
06/09/09,39973.13198,435,F2 ZN\U09,113.5,1,0
06/09/09,39973.0903,436,F2 ZN\U09,113.5,6,1
06/09/09,39973.10474,437,F2 ZN\U09,113.5625,2,1
06/09/09,39973.12044,438,F2 ZN\U09,113.53125,3,0
06/09/09,39973.27781,439,F2 ZN\U09,113.578125,3,0
06/09/09,39973.29185,440,F2 ZN\U09,113.578125,1,1
06/09/09,39973.29197,441,F2 ZN\U09,113.578125,3,1
06/09/09,39973.29198,442,F2 ZN\U09,113.578125,2,1
06/09/09,39973.29876000001,443,F2 ZN\U09,113.53125,6,0
06/09/09,39973.31386,444,F2 ZN\U09,113.53125,3,1
06/09/09,39973.31399,445,F2 ZN\U09,113.53125,4,1
06/09/09,39973.31948,446,F2 ZN\U09,113.625,2,0
06/09/09,39973.32658,447,F2 ZN\U09,113.53125,4,0
06/09/09,39973.34134,448,F2 ZN\U09,113.53125,1,1
06/09/09,39973.34796,449,F2 ZN\U09,113.515625,1,0
06/09/09,39973.36114,450,F2 ZN\U09,113.546875,5,1
06/09/09,39973.36819,451,F2 ZN\U09,113.59375,2,0
06/09/09,39973.37504,452,F2 ZN\U09,113.6875,1,1
06/09/09,39973.38199,453,F2 ZN\U09,113.75,1,1
06/09/09,39973.38892,454,F2 ZN\U09,113.703125,6,0
06/09/09,39973.38892,455,F2 ZN\U09,113.703125,1,0
06/09/09,39973.39587,456,F2 ZN\U09,113.71875,4,1
06/09/09,39973.40281,457,F2 ZN\U09,113.78125,3,1
06/09/09,39973.40975,458,F2 ZN\U09,113.703125,1,0
06/09/09,39973.40976,459,F2 ZN\U09,113.703125,1,0
06/09/09,39973.40976,460,F2 ZN\U09,113.703125,5,0
06/09/09,39973.41672,461,F2 ZN\U09,113.765625,7,1
06/09/09,39973.43902,462,F2 ZN\U09,113.796875,3,0
06/09/09,39973.45837,463,F2 ZN\U09,113.828125,3,1
06/09/09,39973.46539,464,F2 ZN\U09,113.796875,7,0
06/09/09,39973.47921000001,465,F2 ZN\U09,113.828125,6,1
06/09/09,39973.47921000001,466,F2 ZN\U09,113.828125,1,1
06/09/09,39973.4868,467,F2 ZN\U09,113.78125,6,0
06/09/09,39973.50698,468,F2 ZN\U09,113.703125,1,1
06/09/09,39973.50698,469,F2 ZN\U09,113.703125,1,1
06/09/09,39973.50698,470,F2 ZN\U09,113.703125,1,1
06/09/09,39973.51393,471,F2 ZN\U09,113.71875,1,1
06/09/09,39973.52103,472,F2 ZN\U09,113.671875,4,0
06/09/09,39973.53476,473,F2 ZN\U09,113.640625,3,1
06/09/09,39973.53476,474,F2 ZN\U09,113.640625,1,1
06/09/09,39973.54205,475,F2 ZN\U09,113.625,1,1
06/09/09,39973.54904,476,F2 ZN\U09,113.546875,4,0
06/09/09,39973.55559,477,F2 ZN\U09,113.453125,1,1
06/09/09,39973.56253,478,F2 ZN\U09,113.53125,1,1
06/09/09,39973.56253,479,F2 ZN\U09,113.53125,4,1
06/09/09,39973.56949,480,F2 ZN\U09,113.53125,1,0
06/09/09,39973.57643,481,F2 ZN\U09,113.546875,1,0
06/09/09,39973.58337,482,F2 ZN\U09,113.421875,3,0
06/09/09,39973.59031,483,F2 ZN\U09,113.453125,4,1
06/09/09,39973.5974,484,F2 ZN\U09,113.515625,1,1
06/09/09,39973.60484,485,F2 ZN\U09,113.53125,1,0
06/09/09,39973.6181,486,F2 ZN\U09,113.71875,1,0
06/09/09,39973.62527,487,F2 ZN\U09,113.671875,4,0
06/09/09,39973.63198,488,F2 ZN\U09,113.609375,1,0
06/09/09,39973.63912,489,F2 ZN\U09,113.609375,3,1
06/09/09,39973.64587,490,F2 ZN\U09,113.734375,1,1
06/09/09,39973.65282,491,F2 ZN\U09,113.6875,4,0
06/09/09,39973.6667,492,F2 ZN\U09,113.703125,5,1
06/09/09,39973.67365,493,F2 ZN\U09,113.65625,2,0
06/09/09,39973.67365,494,F2 ZN\U09,113.65625,2,0
06/09/09,39973.6806,495,F2 ZN\U09,113.671875,2,1
06/09/09,39973.6806,496,F2 ZN\U09,113.671875,1,1
06/09/09,39973.68754,497,F2 ZN\U09,113.625,3,0
06/09/09,39973.6945,498,F2 ZN\U09,113.625,2,1
06/09/09,39973.70143,499,F2 ZN\U09,113.640625,3,1
06/10/09,39974.09032,500,F2 ZN\U09,113.4375,4,0
06/10/09,39974.09951,501,F2 ZN\U09,113.4375,1,1
06/10/09,39974.10458,502,F2 ZN\U09,113.40625,1,0
06/10/09,39974.11115,503,F2 ZN\U09,113.40625,1,1
06/10/09,39974.11808,504,F2 ZN\U09,113.46875,2,1
06/10/09,39974.12509,505,F2 ZN\U09,113.46875,2,0
06/10/09,39974.14628,506,F2 ZN\U09,113.515625,2,1
06/10/09,39974.15976,507,F2 ZN\U09,113.515625,5,0
06/10/09,39974.17364,508,F2 ZN\U09,113.46875,5,1
06/10/09,39974.18059,509,F2 ZN\U09,113.515625,1,1
06/10/09,39974.18766,510,F2 ZN\U09,113.53125,2,0
06/10/09,39974.20142,511,F2 ZN\U09,113.515625,1,0
06/10/09,39974.22273,512,F2 ZN\U09,113.546875,1,1
06/10/09,39974.23622,513,F2 ZN\U09,113.546875,1,0
06/10/09,39974.24335,514,F2 ZN\U09,113.578125,3,1
06/10/09,39974.25205,515,F2 ZN\U09,113.578125,3,0
06/10/09,39974.26392,516,F2 ZN\U09,113.53125,2,1
06/10/09,39974.27786,517,F2 ZN\U09,113.546875,6,0
06/10/09,39974.2917,518,F2 ZN\U09,113.5625,6,1
06/10/09,39974.30112,519,F2 ZN\U09,113.5,5,0
06/10/09,39974.31253,520,F2 ZN\U09,113.265625,1,0
06/10/09,39974.32001,521,F2 ZN\U09,113.34375,7,1
06/10/09,39974.33342,522,F2 ZN\U09,113.265625,8,0
06/10/09,39974.34031,523,F2 ZN\U09,113.3125,8,1
06/10/09,39974.34726,524,F2 ZN\U09,113.234375,2,0
06/10/09,39974.34726,525,F2 ZN\U09,113.234375,4,0
06/10/09,39974.34726,526,F2 ZN\U09,113.234375,2,0
06/10/09,39974.3542,527,F2 ZN\U09,113.25,8,1
06/10/09,39974.36817,528,F2 ZN\U09,113.3125,6,0
06/10/09,39974.37503,529,F2 ZN\U09,113.390625,3,1
06/10/09,39974.37504,530,F2 ZN\U09,113.390625,4,1
06/10/09,39974.38198,531,F2 ZN\U09,113.34375,2,0
06/10/09,39974.38899,532,F2 ZN\U09,113.375,2,1
06/10/09,39974.39587,533,F2 ZN\U09,113.4375,1,0
06/10/09,39974.40281,534,F2 ZN\U09,113.5625,2,0
06/10/09,39974.40976,535,F2 ZN\U09,113.5,4,0
06/10/09,39974.41672,536,F2 ZN\U09,113.578125,4,1
06/10/09,39974.43753,537,F2 ZN\U09,113.546875,4,0
06/10/09,39974.44463,538,F2 ZN\U09,113.53125,1,1
06/10/09,39974.46532,539,F2 ZN\U09,113.484375,1,0
06/10/09,39974.47309,540,F2 ZN\U09,113.5,5,1
06/10/09,39974.4792,541,F2 ZN\U09,113.40625,3,0
06/10/09,39974.48675,542,F2 ZN\U09,113.34375,2,0
06/10/09,39974.49335,543,F2 ZN\U09,113.375,7,1
06/10/09,39974.50698,544,F2 ZN\U09,113.328125,1,0
06/10/09,39974.51393,545,F2 ZN\U09,113.25,1,0
06/10/09,39974.51393,546,F2 ZN\U09,113.25,3,0
06/10/09,39974.51393,547,F2 ZN\U09,113.25,2,0
06/10/09,39974.53513,548,F2 ZN\U09,113.265625,4,1
06/10/09,39974.53513,549,F2 ZN\U09,113.265625,2,1
06/10/09,39974.54865,550,F2 ZN\U09,113.15625,1,0
06/10/09,39974.54865,551,F2 ZN\U09,113.15625,5,0
06/10/09,39974.55565,552,F2 ZN\U09,113.234375,7,1
06/10/09,39974.57642,553,F2 ZN\U09,112.984375,1,0
06/10/09,39974.57642,554,F2 ZN\U09,112.984375,3,0
06/10/09,39974.6196,555,F2 ZN\U09,113.484375,1,0
06/10/09,39974.62526,556,F2 ZN\U09,113.40625,1,1
06/11/09,39975.50851,557,F2 ZN\U09,113.515625,6,0
06/11/09,39975.52087,558,F2 ZN\U09,113.421875,6,1
06/11/09,39975.53546,559,F2 ZN\U09,113.65625,6,1
06/11/09,39975.54884,560,F2 ZN\U09,113.90625,2,1
06/11/09,39975.56951,561,F2 ZN\U09,114.140625,2,0
06/11/09,39975.56951,562,F2 ZN\U09,114.140625,2,0
06/11/09,39975.56951,563,F2 ZN\U09,114.140625,4,0
06/16/09,39980.43092,564,F2 ZN\U09,114.671875,47,0
06/16/09,39980.43755,565,F2 ZN\U09,114.609375,9,1
06/16/09,39980.43755,566,F2 ZN\U09,114.609375,10,1
06/16/09,39980.45143,567,F2 ZN\U09,114.578125,5,0
06/16/09,39980.45857,568,F2 ZN\U09,114.625,51,1
06/16/09,39980.46532,569,F2 ZN\U09,114.59375,1,0
06/16/09,39980.46532,570,F2 ZN\U09,114.59375,4,0
06/16/09,39980.46532,571,F2 ZN\U09,114.59375,4,0
06/16/09,39980.46532,572,F2 ZN\U09,114.59375,4,0
06/16/09,39980.46532,573,F2 ZN\U09,114.59375,4,0
06/16/09,39980.46532,574,F2 ZN\U09,114.59375,5,0
06/16/09,39980.46532,575,F2 ZN\U09,114.59375,1,0
06/16/09,39980.46532,576,F2 ZN\U09,114.59375,1,0
06/16/09,39980.46532,577,F2 ZN\U09,114.59375,1,0
06/16/09,39980.46532,578,F2 ZN\U09,114.59375,17,0
06/16/09,39980.46532,579,F2 ZN\U09,114.59375,9,0
06/16/09,39980.47226,580,F2 ZN\U09,114.671875,2,1
06/16/09,39980.47227,581,F2 ZN\U09,114.671875,3,1
06/16/09,39980.47227,582,F2 ZN\U09,114.671875,6,1
06/16/09,39980.47227,583,F2 ZN\U09,114.671875,3,1
06/16/09,39980.47227,584,F2 ZN\U09,114.671875,5,1
06/16/09,39980.47228,585,F2 ZN\U09,114.671875,5,1
06/16/09,39980.47228,586,F2 ZN\U09,114.671875,1,1
06/16/09,39980.47228,587,F2 ZN\U09,114.671875,4,1
06/16/09,39980.47228,588,F2 ZN\U09,114.671875,5,1
06/16/09,39980.47228,589,F2 ZN\U09,114.671875,3,1
06/16/09,39980.47945,590,F2 ZN\U09,114.828125,6,1
06/16/09,39980.50004,591,F2 ZN\U09,114.890625,2,0
06/16/09,39980.50004,592,F2 ZN\U09,114.890625,1,0
06/16/09,39980.50004,593,F2 ZN\U09,114.890625,7,0
06/16/09,39980.5071,594,F2 ZN\U09,114.921875,3,1
06/16/09,39980.51413,595,F2 ZN\U09,114.96875,15,1
06/16/09,39980.52088,596,F2 ZN\U09,114.9375,26,0
06/16/09,39980.52782,597,F2 ZN\U09,114.96875,1,0
06/16/09,39980.52782,598,F2 ZN\U09,114.96875,4,0
06/16/09,39980.52782,599,F2 ZN\U09,114.96875,1,0
06/16/09,39980.53594,600,F2 ZN\U09,115.0,31,1
06/16/09,39980.5417,601,F2 ZN\U09,114.96875,28,0
06/16/09,39980.55728,602,F2 ZN\U09,115.0,15,1
06/16/09,39980.5631,603,F2 ZN\U09,115.0,4,0
06/16/09,39980.56992,604,F2 ZN\U09,115.1875,1,1
06/16/09,39980.56992,605,F2 ZN\U09,115.1875,21,1
06/16/09,39980.57643,606,F2 ZN\U09,115.125,47,0
06/16/09,39980.58337,607,F2 ZN\U09,115.15625,19,1
06/16/09,39980.59036,608,F2 ZN\U09,115.234375,31,1
06/16/09,39980.59726,609,F2 ZN\U09,115.140625,1,0
06/16/09,39980.59726,610,F2 ZN\U09,115.140625,1,0
06/16/09,39980.59726,611,F2 ZN\U09,115.140625,1,0
06/16/09,39980.59726,612,F2 ZN\U09,115.140625,2,0
06/16/09,39980.59726,613,F2 ZN\U09,115.140625,5,0
06/16/09,39980.59726,614,F2 ZN\U09,115.140625,10,0
06/16/09,39980.59726,615,F2 ZN\U09,115.140625,7,0
06/16/09,39980.59726,616,F2 ZN\U09,115.140625,1,0
06/16/09,39980.59726,617,F2 ZN\U09,115.140625,3,0
06/16/09,39980.59726,618,F2 ZN\U09,115.140625,3,0
06/16/09,39980.59726,619,F2 ZN\U09,115.140625,7,0
06/16/09,39980.59726,620,F2 ZN\U09,115.140625,3,0
06/16/09,39980.59726,621,F2 ZN\U09,115.140625,1,0
06/16/09,39980.60543,622,F2 ZN\U09,115.15625,1,0
06/16/09,39980.61257,623,F2 ZN\U09,115.109375,3,1
06/16/09,39980.61811,624,F2 ZN\U09,115.078125,3,0
06/16/09,39980.61812,625,F2 ZN\U09,115.078125,3,0
06/16/09,39980.62506000001,626,F2 ZN\U09,115.09375,6,1
06/16/09,39980.63273000001,627,F2 ZN\U09,115.09375,18,1
06/16/09,39980.64588,628,F2 ZN\U09,115.125,12,1
06/16/09,39980.65565,629,F2 ZN\U09,115.171875,6,1
06/16/09,39980.65976,630,F2 ZN\U09,115.171875,18,0
06/16/09,39980.66692,631,F2 ZN\U09,115.234375,4,1
06/16/09,39980.66692,632,F2 ZN\U09,115.234375,5,1
06/16/09,39980.66692,633,F2 ZN\U09,115.234375,5,1
06/16/09,39980.6673,634,F2 ZN\U09,115.234375,3,1
06/16/09,39980.67365,635,F2 ZN\U09,115.234375,17,0
06/16/09,39980.68059,636,F2 ZN\U09,115.25,5,1
06/16/09,39980.68755,637,F2 ZN\U09,115.265625,8,1
06/16/09,39980.69667,638,F2 ZN\U09,115.265625,1,0
06/16/09,39980.70143,639,F2 ZN\U09,115.28125,2,1
06/17/09,39981.09113,640,F2 ZN\U09,114.921875,37,0
06/17/09,39981.10022,641,F2 ZN\U09,114.921875,6,1
06/17/09,39981.10023,642,F2 ZN\U09,114.921875,10,1
06/17/09,39981.10023,643,F2 ZN\U09,114.921875,7,1
06/17/09,39981.10424,644,F2 ZN\U09,114.90625,20,0
06/17/09,39981.12561,645,F2 ZN\U09,114.875,1,0
06/17/09,39981.1339,646,F2 ZN\U09,114.875,4,1
06/17/09,39981.13391,647,F2 ZN\U09,114.875,2,1
06/17/09,39981.13392,648,F2 ZN\U09,114.875,15,1
06/17/09,39981.13975,649,F2 ZN\U09,114.890625,10,1
06/17/09,39981.14587,650,F2 ZN\U09,114.9375,13,0
06/17/09,39981.15343,651,F2 ZN\U09,114.875,17,0
06/17/09,39981.1616,652,F2 ZN\U09,114.859375,6,0
06/17/09,39981.1667,653,F2 ZN\U09,114.8125,3,1
06/17/09,39981.17364,654,F2 ZN\U09,114.921875,3,1
06/17/09,39981.17364,655,F2 ZN\U09,114.921875,5,1
06/17/09,39981.17364,656,F2 ZN\U09,114.921875,6,1
06/17/09,39981.17364,657,F2 ZN\U09,114.921875,5,1
06/17/09,39981.17364,658,F2 ZN\U09,114.921875,5,1
06/17/09,39981.17364,659,F2 ZN\U09,114.921875,4,1
06/17/09,39981.18096000001,660,F2 ZN\U09,114.96875,1,1
06/17/09,39981.18096000001,661,F2 ZN\U09,114.96875,1,1
06/17/09,39981.19448,662,F2 ZN\U09,114.96875,2,0
06/17/09,39981.19448,663,F2 ZN\U09,114.96875,5,0
06/17/09,39981.19448,664,F2 ZN\U09,114.96875,7,0
06/17/09,39981.19448,665,F2 ZN\U09,114.96875,6,0
06/17/09,39981.19448,666,F2 ZN\U09,114.96875,2,0
06/17/09,39981.19448,667,F2 ZN\U09,114.96875,3,0
06/17/09,39981.19448,668,F2 ZN\U09,114.96875,1,0
06/17/09,39981.20161,669,F2 ZN\U09,114.9375,3,0
06/17/09,39981.20162,670,F2 ZN\U09,114.9375,3,0
06/17/09,39981.20837,671,F2 ZN\U09,114.921875,2,1
06/17/09,39981.21531,672,F2 ZN\U09,114.953125,15,1
06/17/09,39981.21531,673,F2 ZN\U09,114.953125,7,1
06/17/09,39981.21532,674,F2 ZN\U09,114.953125,4,1
06/17/09,39981.22225,675,F2 ZN\U09,114.9375,1,0
06/17/09,39981.22225,676,F2 ZN\U09,114.9375,10,0
06/17/09,39981.22225,677,F2 ZN\U09,114.9375,5,0
06/17/09,39981.22225,678,F2 ZN\U09,114.9375,5,0
06/17/09,39981.22225,679,F2 ZN\U09,114.9375,3,0
06/17/09,39981.22225,680,F2 ZN\U09,114.9375,1,0
06/17/09,39981.23615,681,F2 ZN\U09,114.984375,30,1
06/17/09,39981.25004,682,F2 ZN\U09,114.9375,8,0
06/17/09,39981.2572,683,F2 ZN\U09,114.96875,5,1
06/17/09,39981.25721,684,F2 ZN\U09,114.96875,2,1
06/17/09,39981.25721,685,F2 ZN\U09,114.96875,1,1
06/17/09,39981.26392,686,F2 ZN\U09,114.953125,30,0
06/17/09,39981.27087,687,F2 ZN\U09,114.96875,6,1
06/17/09,39981.27087,688,F2 ZN\U09,114.96875,1,1
06/17/09,39981.27087,689,F2 ZN\U09,114.96875,10,1
06/17/09,39981.27087,690,F2 ZN\U09,114.96875,7,1
06/17/09,39981.27087,691,F2 ZN\U09,114.96875,2,1
06/17/09,39981.27087,692,F2 ZN\U09,114.96875,1,1
06/17/09,39981.27781,693,F2 ZN\U09,115.03125,5,1
06/17/09,39981.29865,694,F2 ZN\U09,115.015625,1,0
06/17/09,39981.29865,695,F2 ZN\U09,115.015625,4,0
06/17/09,39981.29865,696,F2 ZN\U09,115.015625,5,0
06/17/09,39981.29865,697,F2 ZN\U09,115.015625,1,0
06/17/09,39981.29865,698,F2 ZN\U09,115.015625,1,0
06/17/09,39981.29865,699,F2 ZN\U09,115.015625,1,0
06/17/09,39981.29865,700,F2 ZN\U09,115.015625,1,0
06/17/09,39981.29865,701,F2 ZN\U09,115.015625,3,0
06/17/09,39981.29865,702,F2 ZN\U09,115.015625,6,0
06/17/09,39981.29865,703,F2 ZN\U09,115.015625,1,0
06/17/09,39981.29865,704,F2 ZN\U09,115.015625,6,0
06/17/09,39981.3059,705,F2 ZN\U09,115.015625,20,1
06/17/09,39981.31253,706,F2 ZN\U09,115.015625,7,0
06/17/09,39981.31253,707,F2 ZN\U09,115.015625,7,0
06/17/09,39981.31253,708,F2 ZN\U09,115.015625,5,0
06/17/09,39981.31948,709,F2 ZN\U09,114.96875,4,0
06/17/09,39981.31948,710,F2 ZN\U09,114.96875,3,0
06/17/09,39981.32643,711,F2 ZN\U09,114.953125,6,1
06/17/09,39981.32643,712,F2 ZN\U09,114.953125,7,1
06/17/09,39981.32643,713,F2 ZN\U09,114.953125,13,1
06/17/09,39981.37504,714,F2 ZN\U09,115.390625,9,1
06/17/09,39981.37504,715,F2 ZN\U09,115.390625,5,1
06/17/09,39981.37504,716,F2 ZN\U09,115.390625,10,1
06/17/09,39981.37504,717,F2 ZN\U09,115.390625,2,1
06/17/09,39981.38198,718,F2 ZN\U09,115.375,44,0
06/17/09,39981.38893,719,F2 ZN\U09,115.375,1,0
06/17/09,39981.38893,720,F2 ZN\U09,115.375,1,0
06/17/09,39981.39588,721,F2 ZN\U09,115.3125,2,0
06/17/09,39981.39588,722,F2 ZN\U09,115.3125,3,0
06/17/09,39981.39588,723,F2 ZN\U09,115.3125,3,0
06/17/09,39981.39588,724,F2 ZN\U09,115.3125,1,0
06/17/09,39981.40281,725,F2 ZN\U09,115.375,12,1
06/17/09,39981.40281,726,F2 ZN\U09,115.375,5,1
06/17/09,39981.40281,727,F2 ZN\U09,115.375,2,1
06/17/09,39981.40281,728,F2 ZN\U09,115.375,5,1
06/17/09,39981.40281,729,F2 ZN\U09,115.375,2,1
06/17/09,39981.40281,730,F2 ZN\U09,115.375,2,1
06/17/09,39981.40281,731,F2 ZN\U09,115.375,4,1
06/17/09,39981.40281,732,F2 ZN\U09,115.375,3,1
06/17/09,39981.40281,733,F2 ZN\U09,115.375,4,1
06/17/09,39981.40281,734,F2 ZN\U09,115.375,3,1
06/17/09,39981.40281,735,F2 ZN\U09,115.375,3,1
06/17/09,39981.40281,736,F2 ZN\U09,115.375,6,1
06/17/09,39981.40281,737,F2 ZN\U09,115.375,1,1
06/17/09,39981.40281,738,F2 ZN\U09,115.375,1,1
06/17/09,39981.40281,739,F2 ZN\U09,115.375,3,1
06/17/09,39981.40281,740,F2 ZN\U09,115.375,3,1
06/17/09,39981.40976,741,F2 ZN\U09,115.515625,1,1
06/17/09,39981.41671000001,742,F2 ZN\U09,115.546875,10,0
06/17/09,39981.41671000001,743,F2 ZN\U09,115.546875,4,0
06/17/09,39981.41671000001,744,F2 ZN\U09,115.546875,5,0
06/17/09,39981.41671000001,745,F2 ZN\U09,115.546875,3,0
06/17/09,39981.41671000001,746,F2 ZN\U09,115.546875,4,0
06/17/09,39981.41671000001,747,F2 ZN\U09,115.546875,2,0
06/17/09,39981.41671000001,748,F2 ZN\U09,115.546875,3,0
06/17/09,39981.42364,749,F2 ZN\U09,115.453125,29,0
06/17/09,39981.43059,750,F2 ZN\U09,115.4375,3,1
06/17/09,39981.43059,751,F2 ZN\U09,115.4375,3,1
06/17/09,39981.43059,752,F2 ZN\U09,115.4375,2,1
06/17/09,39981.43059,753,F2 ZN\U09,115.4375,3,1
06/17/09,39981.43059,754,F2 ZN\U09,115.4375,2,1
06/17/09,39981.43059,755,F2 ZN\U09,115.4375,3,1
06/17/09,39981.43059,756,F2 ZN\U09,115.4375,5,1
06/17/09,39981.43059,757,F2 ZN\U09,115.4375,2,1
06/17/09,39981.43059,758,F2 ZN\U09,115.4375,5,1
06/17/09,39981.43059,759,F2 ZN\U09,115.4375,3,1
06/17/09,39981.43059,760,F2 ZN\U09,115.4375,4,1
06/17/09,39981.43059,761,F2 ZN\U09,115.4375,5,1
06/17/09,39981.43059,762,F2 ZN\U09,115.4375,1,1
06/17/09,39981.43059,763,F2 ZN\U09,115.4375,1,1
06/17/09,39981.43059,764,F2 ZN\U09,115.4375,4,1
06/17/09,39981.43754,765,F2 ZN\U09,115.390625,2,0
06/17/09,39981.43754,766,F2 ZN\U09,115.390625,4,0
06/17/09,39981.43754,767,F2 ZN\U09,115.390625,4,0
06/17/09,39981.43754,768,F2 ZN\U09,115.390625,4,0
06/17/09,39981.43754,769,F2 ZN\U09,115.390625,4,0
06/17/09,39981.43754,770,F2 ZN\U09,115.390625,2,0
06/17/09,39981.43754,771,F2 ZN\U09,115.390625,1,0
06/17/09,39981.43754,772,F2 ZN\U09,115.390625,4,0
06/17/09,39981.43754,773,F2 ZN\U09,115.390625,4,0
06/17/09,39981.43754,774,F2 ZN\U09,115.390625,9,0
06/17/09,39981.43754,775,F2 ZN\U09,115.390625,1,0
06/17/09,39981.43754,776,F2 ZN\U09,115.390625,4,0
06/17/09,39981.43754,777,F2 ZN\U09,115.390625,3,0
06/17/09,39981.44448,778,F2 ZN\U09,115.40625,1,1
06/17/09,39981.44448,779,F2 ZN\U09,115.40625,4,1
06/17/09,39981.44448,780,F2 ZN\U09,115.40625,4,1
06/17/09,39981.44448,781,F2 ZN\U09,115.40625,5,1
06/17/09,39981.44448,782,F2 ZN\U09,115.40625,2,1
06/17/09,39981.44448,783,F2 ZN\U09,115.40625,2,1
06/17/09,39981.44448,784,F2 ZN\U09,115.40625,2,1
06/17/09,39981.44448,785,F2 ZN\U09,115.40625,3,1
06/17/09,39981.44448,786,F2 ZN\U09,115.40625,5,1
06/17/09,39981.44448,787,F2 ZN\U09,115.40625,5,1
06/17/09,39981.44448,788,F2 ZN\U09,115.40625,4,1
06/17/09,39981.44448,789,F2 ZN\U09,115.40625,5,1
06/17/09,39981.44448,790,F2 ZN\U09,115.40625,4,1
06/17/09,39981.44448,791,F2 ZN\U09,115.40625,4,1
06/17/09,39981.44448,792,F2 ZN\U09,115.40625,1,1
06/17/09,39981.45143,793,F2 ZN\U09,115.453125,2,1
06/17/09,39981.45837,794,F2 ZN\U09,115.453125,18,0
06/17/09,39981.45837,795,F2 ZN\U09,115.453125,5,0
06/17/09,39981.45837,796,F2 ZN\U09,115.453125,1,0
06/17/09,39981.46531,797,F2 ZN\U09,115.46875,6,1
06/17/09,39981.46531,798,F2 ZN\U09,115.46875,15,1
06/17/09,39981.47226,799,F2 ZN\U09,115.5625,3,1
06/17/09,39981.47226,800,F2 ZN\U09,115.5625,4,1
06/17/09,39981.47921000001,801,F2 ZN\U09,115.609375,4,0
06/17/09,39981.48615,802,F2 ZN\U09,115.625,1,1
06/17/09,39981.4931,803,F2 ZN\U09,115.6875,5,1
06/17/09,39981.50004,804,F2 ZN\U09,115.71875,3,0
06/17/09,39981.50698,805,F2 ZN\U09,115.671875,24,0
06/17/09,39981.51393,806,F2 ZN\U09,115.703125,4,1
06/17/09,39981.51393,807,F2 ZN\U09,115.703125,1,1
06/17/09,39981.51393,808,F2 ZN\U09,115.703125,1,1
06/17/09,39981.51393,809,F2 ZN\U09,115.703125,2,1
06/17/09,39981.51393,810,F2 ZN\U09,115.703125,4,1
06/17/09,39981.51393,811,F2 ZN\U09,115.703125,3,1
06/17/09,39981.51393,812,F2 ZN\U09,115.703125,2,1
06/17/09,39981.52087,813,F2 ZN\U09,115.6875,3,0
06/17/09,39981.52087,814,F2 ZN\U09,115.6875,4,0
06/17/09,39981.52088,815,F2 ZN\U09,115.6875,7,0
06/17/09,39981.52088,816,F2 ZN\U09,115.6875,2,0
06/17/09,39981.52782,817,F2 ZN\U09,115.640625,1,0
06/17/09,39981.52782,818,F2 ZN\U09,115.640625,7,0
06/17/09,39981.52782,819,F2 ZN\U09,115.640625,2,0
06/17/09,39981.53475,820,F2 ZN\U09,115.609375,6,0
06/17/09,39981.5417,821,F2 ZN\U09,115.609375,2,1
06/17/09,39981.5417,822,F2 ZN\U09,115.609375,3,1
06/17/09,39981.54171000001,823,F2 ZN\U09,115.609375,6,1
06/17/09,39981.54171000001,824,F2 ZN\U09,115.609375,1,1
06/17/09,39981.54865,825,F2 ZN\U09,115.640625,7,1
06/17/09,39981.54865,826,F2 ZN\U09,115.640625,3,1
06/17/09,39981.54865,827,F2 ZN\U09,115.640625,3,1
06/17/09,39981.54865,828,F2 ZN\U09,115.640625,1,1
06/17/09,39981.54865,829,F2 ZN\U09,115.640625,1,1
06/17/09,39981.54865,830,F2 ZN\U09,115.640625,5,1
06/17/09,39981.55559,831,F2 ZN\U09,115.71875,1,0
06/17/09,39981.56254,832,F2 ZN\U09,115.546875,1,0
06/17/09,39981.56254,833,F2 ZN\U09,115.546875,2,0
06/17/09,39981.56254,834,F2 ZN\U09,115.546875,2,0
06/17/09,39981.56254,835,F2 ZN\U09,115.546875,3,0
06/17/09,39981.56254,836,F2 ZN\U09,115.546875,5,0
06/17/09,39981.56254,837,F2 ZN\U09,115.546875,3,0
06/17/09,39981.56254,838,F2 ZN\U09,115.546875,5,0
06/17/09,39981.56254,839,F2 ZN\U09,115.546875,4,0
06/17/09,39981.56254,840,F2 ZN\U09,115.546875,3,0
06/17/09,39981.56254,841,F2 ZN\U09,115.546875,4,0
06/17/09,39981.56254,842,F2 ZN\U09,115.546875,4,0
06/17/09,39981.56254,843,F2 ZN\U09,115.546875,3,0
06/17/09,39981.56948,844,F2 ZN\U09,115.484375,4,0
06/17/09,39981.56948,845,F2 ZN\U09,115.484375,7,0
